BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,MORTDUE_missing_values_flag,VALUE_missing_values_flag,REASON_missing_values_flag,JOB_missing_values_flag,YOJ_missing_values_flag,DEROG_missing_values_flag,DELINQ_missing_values_flag,CLAGE_missing_values_flag,NINQ_missing_values_flag,CLNO_missing_values_flag,DEBTINC_missing_values_flag
1,24000.0,88783.0,116967.0,DebtCon,Self,2.0,0.0,0.0,171.50625674,5.0,23.0,53.79780451199999,False,False,False,False,False,False,False,False,False,False,False
1,24000.0,19500.0,38000.0,DebtCon,Other,7.0,0.0,0.0,198.9,1.0,17.0,34.818261819,False,False,False,False,True,False,False,False,True,False,True
0,24000.0,16997.0,45000.0,DebtCon,Other,25.0,0.0,0.0,118.66666667,1.0,11.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,24000.0,137000.0,200447.375,HomeImp,ProfExe,5.0,0.0,0.0,189.7,1.0,28.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,24000.0,114196.0,150000.0,DebtCon,Mgr,4.0,0.0,0.0,289.13333333,0.0,25.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,24000.0,59300.0,88000.0,DebtCon,Other,16.0,0.0,0.0,97.933333333,1.0,17.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,24000.0,35000.0,89235.5,DebtCon,Self,3.0,0.0,0.0,177.5,0.0,16.0,34.818261819,False,True,False,False,False,False,False,False,False,False,True
1,24000.0,136000.0,89235.5,DebtCon,ProfExe,3.0,0.0,0.0,303.29428571,1.0,27.0,34.818261819,False,True,False,False,False,False,False,False,False,False,True
1,24000.0,18655.0,48800.0,HomeImp,Other,3.0,0.0,0.0,65.966666667,3.0,12.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,24000.0,159306.0,200447.375,HomeImp,Self,7.0,0.0,0.0,243.73241747,3.0,42.5,35.871958946,False,False,False,False,False,False,False,False,False,False,False
0,24000.0,111488.0,163796.0,DebtCon,Mgr,15.0,0.0,0.0,185.80205049,0.0,25.0,32.22967397,False,False,False,False,False,False,False,False,False,False,False
0,24000.0,17575.0,50375.0,DebtCon,Other,23.0,0.0,0.0,135.76405083,0.0,11.0,22.981005101,False,False,False,False,False,False,False,False,False,False,False
1,24100.0,159306.0,200447.375,HomeImp,Self,2.0,0.0,0.0,173.46666667,1.0,20.0,31.564226916,False,False,False,False,False,True,True,True,True,True,False
0,24100.0,57041.0,92081.0,DebtCon,Other,7.0,0.0,0.0,230.05972968,0.0,19.0,35.896708642,False,False,False,False,False,False,False,False,False,False,False
0,24100.0,77435.0,113000.0,DebtCon,ProfExe,10.0,0.0,0.0,124.76666667,0.0,19.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,24100.0,30951.0,58000.0,DebtCon,Mgr,11.0,0.0,0.0,36.5,0.0,12.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,24100.0,159306.0,200447.375,DebtCon,ProfExe,2.0,0.0,0.0,317.69255678,0.0,26.0,37.782036284,False,False,False,False,False,False,False,False,False,False,False
0,24100.0,61811.0,97086.0,DebtCon,Other,6.0,0.0,0.0,222.62659082,1.0,19.0,34.68253701,False,False,False,False,False,False,False,False,False,False,False
0,24100.0,80005.0,102098.0,DebtCon,Other,18.0,0.0,0.0,196.25310409,1.0,12.0,39.758932499,False,False,False,False,False,False,False,False,False,False,False
0,24100.0,104442.0,161366.0,DebtCon,Mgr,14.0,0.0,0.0,195.64233318,0.0,25.0,34.540809522,False,False,False,False,False,False,False,False,False,False,False
0,24100.0,95549.0,112283.0,DebtCon,Other,22.0,0.0,0.0,243.34973257,0.0,28.0,39.082696629,False,False,False,False,False,False,False,False,False,False,False
0,24100.0,57555.0,90732.0,DebtCon,Other,8.0,0.0,0.0,236.96199248,1.0,19.0,37.934877857,False,False,False,False,False,False,False,False,False,False,False
0,24100.0,65019.0,49433.0,DebtCon,Other,7.0,0.0,0.0,83.099726126,1.0,13.0,26.148970181,True,False,False,False,True,True,True,False,True,False,False
1,24200.0,10286.0,89235.5,DebtCon,Other,24.5,0.0,0.0,216.13333333,4.0,32.0,34.818261819,False,True,False,False,False,False,False,False,False,False,True
0,24200.0,45902.0,70212.0,DebtCon,Other,25.0,0.0,0.0,303.76246947,3.0,32.0,35.223861623,False,False,False,False,False,False,False,False,False,False,False
0,24200.0,91491.0,141827.0,DebtCon,ProfExe,21.0,0.0,0.0,163.17437719,0.0,25.0,42.060981767,False,False,False,False,False,False,False,False,False,False,False
0,24200.0,92572.0,121310.0,HomeImp,Mgr,9.0,0.0,0.0,117.04550066,1.0,24.0,30.482780029,False,False,False,False,False,False,False,False,False,False,False
0,24200.0,159306.0,200447.375,HomeImp,Self,6.0,0.0,0.0,243.00312872,3.0,42.5,36.575387744,False,False,False,False,False,False,False,False,False,False,False
0,24200.0,49798.0,67458.0,DebtCon,Other,6.0,0.0,0.0,68.931110225,2.0,18.0,36.46436586,False,False,False,False,False,False,False,False,False,False,False
1,24200.0,121000.0,162900.0,DebtCon,Self,13.0,0.0,0.0,151.93333333,1.0,35.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,24200.0,37500.0,89235.5,DebtCon,ProfExe,4.0,0.0,0.0,123.8,0.0,14.0,34.818261819,False,True,True,False,False,False,False,False,False,False,True
1,24200.0,39808.0,89235.5,DebtCon,Self,3.0,0.0,0.0,184.72511268,0.0,16.0,51.630380591,False,True,False,False,False,False,False,False,False,False,False
0,24200.0,68477.0,91598.0,DebtCon,Other,16.0,0.0,0.0,88.665201262,0.0,17.0,32.523092223,False,False,False,False,False,False,False,False,False,False,False
0,24200.0,22763.0,47622.0,DebtCon,Other,23.0,0.0,0.0,126.92269121,1.0,10.0,23.040944709,False,False,False,False,False,False,False,False,False,False,False
0,24200.0,63229.0,89394.0,DebtCon,Other,15.0,0.0,0.0,84.668791549,0.0,16.0,35.604886706,False,False,False,False,False,False,False,False,False,False,False
0,24200.0,150939.0,183208.0,DebtCon,Other,1.0,0.0,0.0,205.77680196,0.0,34.0,39.656334058,False,False,False,False,False,False,False,False,False,False,False
0,24200.0,90626.0,116601.0,DebtCon,Self,2.0,0.0,0.0,226.11638661,1.0,27.0,34.499938365,False,False,False,False,False,False,False,False,False,False,False
0,24200.0,104005.0,158224.0,DebtCon,Mgr,14.0,0.0,0.0,175.62208285,0.0,25.0,33.992424446,False,False,False,False,False,False,False,False,False,False,False
0,24300.0,142000.0,175000.0,DebtCon,ProfExe,6.0,0.0,0.0,323.66666667,0.0,35.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,24300.0,70912.0,98353.0,DebtCon,ProfExe,9.0,0.0,0.0,126.2435974,3.0,26.0,36.372531415,False,False,False,False,False,False,False,False,False,False,False
0,24300.0,50826.0,68199.0,DebtCon,Other,7.0,0.0,0.0,71.1819889,1.0,19.0,36.496201084,False,False,False,False,False,False,False,False,False,False,False
0,24300.0,93520.0,137241.0,DebtCon,ProfExe,7.0,0.0,0.0,199.76356315,0.0,20.0,27.471559692,False,False,False,False,True,False,False,False,False,False,False
0,24300.0,41323.0,73309.0,DebtCon,Other,27.0,0.0,0.0,298.18590413,2.0,32.0,36.155277517,False,False,False,False,False,False,False,False,False,False,False
0,24300.0,110442.0,138581.0,DebtCon,Mgr,9.0,0.0,0.0,175.15368945,4.0,17.0,40.348885329,False,False,False,False,False,False,False,False,False,False,False
0,24300.0,159306.0,200447.375,HomeImp,Self,6.0,0.0,0.0,243.07790007,2.0,42.5,36.906664969,False,False,False,False,False,False,False,False,False,False,False
0,24300.0,65019.0,144123.0,DebtCon,Other,7.0,0.0,0.0,173.46666667,1.0,20.0,15.529230143,True,False,True,True,True,True,True,True,True,True,False
0,24300.0,55579.0,98320.0,DebtCon,ProfExe,1.0,0.0,0.0,187.02181081,0.0,26.0,33.473373585,False,False,False,False,False,False,False,False,False,False,False
0,24300.0,21660.0,48475.0,DebtCon,Other,26.0,0.0,0.0,102.78283553,0.0,10.0,23.247958281,False,False,False,False,False,False,False,False,False,False,False
0,24300.0,123686.0,153184.0,DebtCon,Mgr,4.0,0.0,0.0,298.28291333,0.0,25.0,36.336564389,False,False,False,False,False,False,False,False,False,False,False
0,24300.0,65019.0,60628.0,DebtCon,Other,23.0,0.0,0.0,145.29273612,0.0,9.0,22.984818991,True,False,False,False,False,False,False,False,False,False,False
0,24300.0,42276.0,68775.0,DebtCon,Other,24.0,0.0,0.0,309.68358561,2.0,31.0,32.746506891,False,False,False,False,False,False,False,False,False,False,False
0,24400.0,110177.0,145000.0,DebtCon,Office,5.0,0.0,0.0,293.23652482,2.0,36.0,34.818261819,False,False,False,False,False,True,True,False,False,False,True
1,24400.0,119000.0,144400.0,DebtCon,Mgr,28.0,0.0,0.0,229.3,5.0,36.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,24400.0,88000.0,119100.0,HomeImp,Other,12.0,0.0,0.0,84.233333333,5.0,19.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,24400.0,159306.0,200447.375,HomeImp,Self,3.0,0.0,0.0,254.51744803,2.0,42.5,37.90658567,False,False,False,False,False,False,False,False,False,False,False
1,24400.0,69873.0,101484.0,DebtCon,Other,15.0,0.0,0.0,225.7525542,0.0,29.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,24400.0,50317.0,71327.0,DebtCon,Other,6.0,0.0,0.0,45.485801767,1.0,18.0,37.014140786,False,False,False,False,False,False,False,False,False,False,False
0,24400.0,87838.0,104468.0,HomeImp,Other,6.0,0.0,0.0,173.46666667,1.0,20.0,30.280354844,False,False,False,True,False,True,True,True,True,True,False
0,24400.0,119111.0,154860.0,DebtCon,Mgr,3.0,0.0,0.0,296.93039006,0.0,25.0,38.493132607,False,False,False,False,False,False,False,False,False,False,False
0,24400.0,147073.0,182069.0,DebtCon,Other,2.0,0.0,0.0,173.71494662,0.0,35.0,37.81236793,False,False,False,False,False,False,False,False,False,False,False
0,24400.0,26366.0,54775.0,DebtCon,Other,13.0,0.0,0.0,101.63623493,2.0,24.0,29.095881268,False,False,False,False,False,False,False,False,False,False,False
0,24400.0,65019.0,59888.0,DebtCon,Other,7.0,0.0,0.0,288.2296811,0.0,19.0,38.581332837,True,False,False,False,True,False,False,False,False,False,False
0,24400.0,65019.0,28900.0,HomeImp,Other,24.0,0.0,0.0,81.166666667,2.0,15.0,34.818261819,True,False,False,False,False,False,False,False,False,False,True
0,24400.0,109253.0,158257.0,DebtCon,Mgr,17.0,0.0,0.0,193.96528716,0.0,25.0,34.594492544,False,False,False,False,False,False,False,False,False,False,False
0,24400.0,93411.0,140031.0,HomeImp,ProfExe,6.0,0.0,0.0,177.51124938,0.0,32.0,31.027335916,False,False,False,False,False,False,False,False,False,False,False
0,24400.0,65233.0,96473.0,DebtCon,Other,15.0,0.0,0.0,80.098690968,1.0,17.0,35.442946765,False,False,False,False,False,False,False,False,False,False,False
0,24400.0,91316.0,147837.0,DebtCon,ProfExe,23.0,0.0,0.0,170.05674853,0.0,24.0,42.668454647,False,False,False,False,False,False,False,False,False,False,False
0,24400.0,80065.0,118423.0,DebtCon,ProfExe,8.0,0.0,0.0,126.54274617,0.0,18.0,26.273908099,False,False,False,False,False,False,False,False,False,False,False
0,24400.0,61260.0,103842.0,DebtCon,ProfExe,1.0,0.0,0.0,179.5402847,0.0,26.0,33.590455142,False,False,False,False,False,False,False,False,False,False,False
0,24400.0,159306.0,200447.375,HomeImp,ProfExe,6.0,0.0,0.0,406.23064200499994,1.0,42.5,31.337807889,False,False,False,False,False,True,False,False,True,False,False
0,24400.0,112178.0,159638.0,DebtCon,Mgr,17.0,0.0,0.0,197.96955851,0.0,26.0,33.130175892,False,False,False,False,False,False,False,False,False,False,False
0,24400.0,95843.0,123377.0,DebtCon,Self,2.0,0.0,0.0,201.97675616,1.0,26.0,32.903468132,False,False,False,False,False,False,False,False,False,False,False
0,24500.0,33537.0,57048.0,DebtCon,Other,14.0,0.0,0.0,99.376132515,1.0,24.0,28.495004812,False,False,False,False,False,False,False,False,False,False,False
0,24500.0,65019.0,149489.0,DebtCon,Other,7.0,0.0,0.0,173.46666667,1.0,20.0,15.443486052,True,False,True,True,True,True,True,True,True,True,False
0,24500.0,21470.0,52228.0,DebtCon,Other,25.0,0.0,0.0,124.55994931,0.0,11.0,23.888121681,False,False,False,False,False,False,False,False,False,False,False
0,24500.0,80072.0,107559.0,DebtCon,Other,18.0,0.0,0.0,194.87746019,0.0,12.0,39.210169634,False,False,False,False,False,False,False,False,False,False,False
0,24500.0,118251.0,158758.0,DebtCon,Mgr,2.0,0.0,0.0,282.64992165,0.0,24.0,38.844801954,False,False,False,False,False,False,False,False,False,False,False
0,24500.0,69615.0,94656.0,DebtCon,ProfExe,7.0,0.0,0.0,136.55562165,3.0,26.0,35.565296678,False,False,False,False,False,False,False,False,False,False,False
0,24500.0,134188.0,171658.0,DebtCon,Other,5.0,0.0,0.0,219.16757792,0.0,20.0,34.986140572,False,False,False,False,False,False,False,False,False,False,False
0,24500.0,67336.0,96060.0,DebtCon,ProfExe,8.0,0.0,0.0,142.34424975,3.0,25.0,35.979856239,False,False,False,False,False,False,False,False,False,False,False
0,24500.0,62490.0,97467.0,DebtCon,Other,14.0,0.0,0.0,96.972678724,1.0,17.0,34.975655027,False,False,False,False,False,False,False,False,False,False,False
1,24500.0,95736.0,134000.0,HomeImp,Mgr,1.5,0.0,0.0,122.5,2.0,20.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,24500.0,52000.0,84915.0,DebtCon,Office,0.4,0.0,0.0,93.166666667,0.0,23.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,24500.0,159306.0,200447.375,HomeImp,ProfExe,5.0,0.0,0.0,406.23064200499994,1.0,42.5,31.201174854,False,False,False,False,False,True,False,False,True,False,False
0,24500.0,65019.0,51623.0,DebtCon,Other,7.0,0.0,0.0,91.862388359,1.0,12.0,28.879570662,True,False,False,False,True,True,True,False,True,False,False
0,24500.0,82756.0,122917.0,DebtCon,ProfExe,11.0,0.0,0.0,108.65014117,0.0,18.0,26.127436677,False,False,False,False,False,False,False,False,False,False,False
0,24500.0,123319.0,159934.0,DebtCon,Mgr,2.0,0.0,0.0,300.62518954,0.0,25.0,37.786175201,False,False,False,False,False,False,False,False,False,False,False
0,24500.0,65019.0,35543.0,HomeImp,Other,21.0,0.0,0.0,83.111988152,1.0,15.0,29.855633501,True,False,False,False,False,False,False,False,False,False,False
0,24600.0,113034.0,165176.0,DebtCon,Mgr,15.0,0.0,0.0,194.84216401,0.0,26.0,32.770147929,False,False,False,False,False,False,False,False,False,False,False
0,24600.0,83099.0,113245.0,DebtCon,ProfExe,9.0,0.0,0.0,122.74921636,0.0,19.0,28.125731087,False,False,False,False,False,False,False,False,False,False,False
0,24600.0,71862.0,94704.0,DebtCon,Other,1.0,0.0,0.0,93.261713389,2.0,29.0,35.290583198,False,False,False,False,False,False,False,False,False,False,False
0,24600.0,41300.0,61700.0,DebtCon,Office,19.0,0.0,0.0,181.63333333,2.0,22.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,24600.0,135278.0,164559.0,DebtCon,Other,5.0,0.0,0.0,225.36684849,0.0,20.0,34.079157691,False,False,False,False,False,False,False,False,False,False,False
0,24600.0,65019.0,146804.0,DebtCon,Other,7.0,0.0,0.0,173.46666667,1.0,20.0,17.263534849,True,False,True,True,True,True,True,True,True,True,False
1,24600.0,75636.0,112956.0,DebtCon,ProfExe,1.0,0.0,0.0,318.54616542,3.0,42.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,24600.0,159306.0,200447.375,HomeImp,ProfExe,5.0,0.0,0.0,406.23064200499994,1.0,42.5,31.463384548,False,False,False,False,False,True,False,False,True,False,False
0,24700.0,55435.0,89663.0,DebtCon,Mgr,7.0,0.0,0.0,252.62206943,2.0,26.0,34.741847932,False,False,False,False,False,False,False,False,False,False,False
0,24700.0,149235.0,178454.0,DebtCon,ProfExe,5.0,0.0,0.0,324.13778352,0.0,34.0,38.709991448,False,False,False,False,False,False,False,False,False,False,False
0,24700.0,111107.0,163926.0,DebtCon,Mgr,15.0,0.0,0.0,170.62943141,1.0,26.0,32.934291806,False,False,False,False,False,False,False,False,False,False,False
0,24700.0,23231.0,54024.0,DebtCon,Other,24.0,0.0,0.0,118.15409152,0.0,11.0,23.265224918,False,False,False,False,False,False,False,False,False,False,False
0,24700.0,109377.0,133116.0,DebtCon,Mgr,10.0,0.0,0.0,184.35578292,5.0,17.0,40.202630102,False,False,False,False,False,False,False,False,False,False,False
1,24700.0,79347.0,108238.0,DebtCon,Other,0.0,0.0,0.0,45.62588779,5.0,42.5,46.996034289,False,False,False,False,False,False,False,False,False,False,False
0,24700.0,53925.0,83056.0,DebtCon,Mgr,4.0,0.0,0.0,251.1883928,2.0,25.0,34.889241727,False,False,False,False,False,False,False,False,False,False,False
0,24700.0,44306.0,74197.0,DebtCon,Other,5.0,0.0,0.0,73.715250636,1.0,18.0,35.441570262,False,False,False,False,False,False,False,False,False,False,False
0,24700.0,98900.0,115052.0,DebtCon,Other,23.0,0.0,0.0,239.42607378,1.0,26.0,41.700530781,False,False,False,False,False,False,False,False,False,False,False
0,24700.0,77022.0,112172.0,DebtCon,Mgr,9.0,0.0,0.0,306.87107786,2.0,28.0,30.120041947,False,False,False,False,False,False,False,False,False,False,False
0,24800.0,65019.0,59934.0,DebtCon,Other,7.0,0.0,0.0,305.68234683,0.0,18.0,38.029738357,True,False,False,False,True,False,False,False,False,False,False
0,24800.0,65019.0,63753.0,DebtCon,Other,7.0,0.0,0.0,300.7572856,0.0,19.0,40.134476763,True,False,False,False,True,False,False,False,False,False,False
0,24800.0,144410.0,200447.375,HomeImp,ProfExe,3.0,0.0,0.0,195.07035954,1.0,28.0,38.926156879,False,False,False,False,False,False,False,False,False,False,False
0,24800.0,109084.0,140355.0,DebtCon,Mgr,11.0,0.0,0.0,183.79525849,5.0,18.0,40.604795833,False,False,False,False,False,False,False,False,False,False,False
0,24800.0,65019.0,45167.0,DebtCon,Other,7.0,0.0,0.0,84.735617935,1.0,12.0,28.457018931,True,False,False,False,True,True,True,False,True,False,False
0,24800.0,98139.0,121696.0,DebtCon,Self,3.0,0.0,0.0,208.52326694,1.0,27.0,32.64426513,False,False,False,False,False,False,False,False,False,False,False
1,24800.0,132000.0,165000.0,DebtCon,Mgr,19.0,0.0,0.0,187.66666667,4.0,35.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,24800.0,37200.0,67000.0,DebtCon,Other,10.0,0.0,0.0,242.46666667,4.0,23.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,24800.0,82670.0,106563.0,DebtCon,Mgr,8.0,0.0,0.0,302.98443202,2.0,28.0,30.956485836,False,False,False,False,False,False,False,False,False,False,False
0,24800.0,43287.0,72898.0,DebtCon,Other,8.0,0.0,0.0,87.01103562,1.0,18.0,34.0310957,False,False,False,False,False,False,False,False,False,False,False
1,24800.0,76220.0,102087.0,HomeImp,Mgr,6.0,0.0,0.0,126.64101955,0.0,32.0,48.569574037,False,False,False,False,False,False,False,False,False,False,False
0,24800.0,64537.0,93212.0,DebtCon,ProfExe,7.0,0.0,0.0,120.35142038,4.0,25.0,34.686088674,False,False,False,False,False,False,False,False,False,False,False
0,24900.0,46116.0,77519.0,DebtCon,Other,9.0,0.0,0.0,120.08355192,1.0,19.0,42.929509267,False,False,False,False,False,False,False,False,False,False,False
0,24900.0,60778.0,94374.0,DebtCon,Other,5.0,0.0,0.0,232.1188078,1.0,20.0,34.92549001,False,False,False,False,False,False,False,False,False,False,False
0,24900.0,17139.0,33269.0,DebtCon,Other,16.0,0.0,0.0,124.19682654,1.0,18.0,26.275832415,False,False,False,False,False,False,False,False,False,False,False
0,24900.0,134427.0,169444.0,DebtCon,Other,7.0,0.0,0.0,202.44732613,0.0,19.0,35.349211904,False,False,False,False,False,False,False,False,False,False,False
0,24900.0,89530.0,146815.0,DebtCon,ProfExe,19.0,0.0,0.0,164.77031037,1.0,25.0,39.345858588,False,False,False,False,False,False,False,False,False,False,False
0,24900.0,92168.0,143484.0,HomeImp,ProfExe,6.0,0.0,0.0,159.58344207,0.0,31.0,34.145871345,False,False,False,False,False,False,False,False,False,False,False
1,24900.0,62191.0,83694.0,HomeImp,Other,3.0,0.0,0.0,55.937512295,0.0,14.0,53.79780451199999,False,False,False,False,False,False,False,False,False,False,False
0,24900.0,51155.0,83000.0,DebtCon,Other,9.0,0.0,0.0,139.03333333,3.0,30.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,24900.0,139241.0,171296.0,DebtCon,Other,6.0,0.0,0.0,220.68715833,0.0,19.0,35.591655668,False,False,False,False,False,False,False,False,False,False,False
1,24900.0,77000.0,115006.0,DebtCon,Other,10.0,0.0,0.0,293.23333333,0.0,36.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,24900.0,65019.0,48291.0,DebtCon,Other,7.0,0.0,0.0,94.078377582,1.0,12.0,25.617845725,True,False,False,False,True,True,True,False,True,False,False
1,25000.0,74800.0,105000.0,DebtCon,Mgr,10.0,0.0,0.0,163.3,2.0,42.5,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,25000.0,65019.0,60685.0,DebtCon,Other,7.0,0.0,0.0,311.93588947,0.0,19.0,39.421713903,True,False,False,False,True,False,False,False,False,False,False
0,25000.0,60504.0,93907.0,DebtCon,Office,1.0,0.0,0.0,99.993715323,0.0,23.0,33.490354241,False,False,False,False,False,False,False,False,False,False,False
0,25000.0,95651.0,148280.0,DebtCon,ProfExe,21.0,0.0,0.0,154.5654328,0.0,24.0,42.695331274,False,False,False,False,False,False,False,False,False,False,False
1,25000.0,47032.0,75957.0,DebtCon,Other,9.0,0.0,0.0,259.46652785,3.0,22.0,40.787975749,False,False,False,False,False,False,False,False,False,False,False
0,25000.0,65019.0,62619.0,DebtCon,Other,26.0,0.0,0.0,112.96748332,0.0,8.0,21.263805377,True,False,False,False,False,False,False,False,False,False,False
0,25000.0,109000.0,175000.0,DebtCon,Sales,17.0,0.0,0.0,298.33333333,1.0,31.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,25000.0,94000.0,125000.0,DebtCon,Office,11.0,0.0,0.0,151.13333333,0.0,29.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,25000.0,99348.0,200000.0,DebtCon,Other,23.0,0.0,0.0,199.83333333,0.0,19.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,25000.0,149000.0,200447.375,HomeImp,Other,11.0,0.0,0.0,256.66666667,2.0,34.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,25000.0,159306.0,200447.375,DebtCon,ProfExe,0.4,0.0,0.0,305.13312531,1.0,33.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,25000.0,136375.0,200447.375,HomeImp,ProfExe,28.0,0.0,0.0,354.1,1.0,19.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,25000.0,23900.0,55700.0,DebtCon,Office,2.5,0.0,0.0,116.63333333,2.0,7.0,34.818261819,False,False,True,False,False,False,False,False,False,False,True
0,25000.0,19600.0,71000.0,DebtCon,Other,7.0,0.0,0.0,93.333333333,2.0,26.0,34.818261819,False,False,False,False,True,False,False,False,False,False,True
0,25000.0,145000.0,185000.0,HomeImp,Self,2.0,0.0,0.0,176.5,1.0,17.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,25000.0,57459.0,96000.0,DebtCon,Other,16.0,0.0,0.0,133.76666667,0.0,30.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,25000.0,159306.0,200447.375,DebtCon,Other,9.0,0.0,0.0,102.5,2.0,26.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,25000.0,84000.0,120000.0,DebtCon,Other,1.5,0.0,0.0,188.76821306,2.0,25.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,25000.0,94000.0,141750.0,DebtCon,Mgr,22.0,0.0,0.0,209.0,0.0,13.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,25000.0,77590.0,108290.0,DebtCon,Office,10.0,0.0,0.0,396.73333333,0.0,42.5,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,25000.0,126462.0,200447.375,DebtCon,ProfExe,10.0,0.0,0.0,239.8,3.0,27.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,25000.0,89000.0,122000.0,DebtCon,ProfExe,0.0,0.0,0.0,193.8,3.0,38.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,25000.0,159306.0,200447.375,HomeImp,Other,8.0,0.0,0.0,133.36666667,1.0,42.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,25000.0,140000.0,183600.0,DebtCon,ProfExe,12.6,0.0,0.0,148.13333333,0.0,37.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,25000.0,22800.0,49523.0,DebtCon,Other,28.0,0.0,0.0,281.06666667,1.0,24.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,25000.0,65019.0,113000.0,DebtCon,Mgr,9.0,0.0,0.0,168.4,0.0,27.0,34.818261819,True,False,False,False,False,False,False,False,False,False,True
0,25000.0,65000.0,99000.0,DebtCon,ProfExe,12.0,0.0,0.0,283.06666667,1.0,33.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,25000.0,42632.0,71000.0,DebtCon,Other,24.0,0.0,0.0,284.93333333,1.0,30.0,34.818261819,False,False,False,False,False,True,False,False,False,False,True
1,25000.0,70150.0,89235.5,DebtCon,Office,4.0,0.0,0.0,104.53333333,0.0,7.0,34.818261819,False,True,False,False,False,False,True,False,False,False,True
0,25000.0,71700.0,122500.0,DebtCon,Office,0.0,0.0,0.0,303.4,1.0,24.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,25000.0,69300.0,111800.0,DebtCon,Other,5.0,0.0,0.0,95.366666667,2.0,32.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,25000.0,127491.0,178453.0,DebtCon,Mgr,1.0,0.0,0.0,120.4,1.0,39.0,34.818261819,False,False,False,False,False,True,True,False,True,False,True
0,25000.0,65700.0,93400.0,DebtCon,Office,10.0,0.0,0.0,149.16666667,0.0,21.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,25000.0,98500.0,130000.0,DebtCon,Other,5.0,0.0,0.0,201.83333333,4.0,42.5,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,25000.0,46451.0,89600.0,DebtCon,Office,10.0,0.0,0.0,95.366666667,2.0,15.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,25000.0,71081.0,112500.0,DebtCon,Mgr,3.0,0.0,0.0,87.2,1.0,27.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,25000.0,65019.0,89235.5,DebtCon,Other,22.0,0.0,0.0,203.2,0.0,23.0,34.818261819,True,True,False,False,False,False,False,False,False,False,True
1,25000.0,26743.0,57000.0,DebtCon,Other,2.0,0.0,0.0,90.6,3.0,19.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,25000.0,110048.0,89235.5,DebtCon,Other,1.0,0.0,0.0,126.4,2.0,24.0,34.818261819,False,True,False,False,False,False,False,False,False,False,True
1,25000.0,110676.0,89235.5,DebtCon,Sales,8.0,0.0,0.0,119.36666667,0.0,6.0,34.818261819,False,True,False,False,False,False,False,False,False,False,True
1,25000.0,159306.0,200447.375,DebtCon,Other,4.0,0.0,0.0,230.1,2.0,42.5,34.818261819,False,False,False,False,False,False,False,False,False,False,True
